europe,0.0,"[6130, 8764, 9046, 9055]"
exclusion,0.0,"[1722, 5683, 5722, 6207]"
faille,0.0,"[5865, 6035]"
faut,0.0,"[1111, 4187, 4212, 4419, 4435, 4467, 5529, 6387, 6393, 9391]"
favorable,0.0,"[4745, 5574]"
forces,0.0,"[2219, 2235]"
fracture,0.0,"[5840, 5844, 6033]"
france,0.0,"[218, 884, 2135, 2607, 3080, 3439, 5798, 5873, 5886, 6027, 6073, 6222, 7172, 8424, 8432, 9340, 9342, 9633]"
français,0.0,"[132, 166, 1286, 1809, 2022, 2062, 2107, 2281, 2297, 2461, 2513, 2549, 2628, 3361, 4801, 4872, 6053, 7337, 7714, 7834, 7934, 8008, 8017, 8349, 8359, 9742]"
frappé,0.0,"[5789, 6217]"
frontières,0.0,"[7504, 7513, 7520, 7597]"
garder,0.0,"[1894, 2871]"
gaulle,0.0,"[572, 7073, 7134]"
gens,0.0,"[333, 2614, 2640, 5174, 6182, 6416]"
giraud,0.0,"[3148, 3172, 3192]"
goutte,0.0,"[6779, 6790, 6824]"
gouvernement,0.0,"[3228, 4489, 4577, 5431, 5462, 5467, 8596, 9429]"
grande,0.0,"[2518, 6188, 9403]"
grandes,0.0,"[3763, 5052, 5556, 8420]"
général,0.0,"[570, 7071, 7132]"
heure,0.0,"[2581, 2814, 3740, 4177, 5831]"
homme,0.0,"[367, 410, 639, 651, 1404]"
hommes,0.0,"[251, 1011, 1073, 3244, 7013, 7672, 7763]"
idée,0.0,"[5441, 5792, 6424]"
ii,0.0,"[3455, 4118, 4211, 4418, 5189, 6290, 6346, 6359, 6392, 6555, 7658, 8583, 8868]"
important,0.0,"[2458, 3453, 4480]"
impôts,0.0,"[3934, 4221, 4235, 4339]"
intégration,0.0,"[7861, 8066, 8080]"
jamais,0.0,"[2729, 3565, 3583, 4934, 5379, 6718, 9409]"
jeunes,0.0,"[3127, 3136, 8504]"
jospin,0.0,"[8, 86, 293, 672, 747, 758, 1231, 1517, 2798, 2951, 3002, 3067, 3211, 3346, 3556, 3821, 4064, 4571, 4751, 4906, 5312, 6256, 6341, 6657, 6682, 6851, 6880, 6962, 7063, 7146, 7178, 7207, 7267, 7434, 7473, 7575, 7607, 8112, 8283, 8507, 8750, 8845, 8979, 9137, 9474, 9505, 9564, 9682]"
jusqu,0.0,"[2333, 4228, 4607]"
laquelle,0.0,"[199, 866, 1358, 3231, 6475]"
lieu,0.0,"[626, 1293, 1973, 2046, 6243]"
logement,0.0,"[3802, 5693, 5724, 5747, 6381, 6610, 6638, 6989, 7163]"
logements,0.0,"[6265, 6278, 6297, 6305, 6307, 6354, 6364, 7199, 7232]"
loi,0.0,"[767, 2144, 2160, 3147, 3191, 7744, 7959]"
lois,0.0,"[7649, 7701]"
longtemps,0.0,"[2767, 4088, 8766, 9547]"
législative,0.0,"[1944, 2093]"
majorité,0.0,"[2085, 2190]"
mal,0.0,"[1694, 2822, 4359, 4362]"
mandats,0.0,"[952, 1758, 1789]"
mesure,0.0,"[4006, 4715, 5266]"
mets,0.0,"[7020, 7665]"
mettre,0.0,"[2391, 7009, 9393]"
milliards,0.0,"[3653, 3898, 4461, 4483, 4616, 4623, 4627, 6904, 7223]"
millions,0.0,"[2612, 2626, 6126, 6135, 6418]"
minc,0.0,"[4066, 4084]"
ministère,0.0,"[1461, 1568, 1607]"
moyennes,0.0,"[3520, 3911, 5112]"
nationale,0.0,"[1465, 1572, 2197, 3176, 4200, 4885]"
nationalisée,0.0,"[7058, 7068]"
nationalité,0.0,"[7624, 7818, 7952]"
naturellement,0.0,"[305, 584, 1901, 2216, 5214, 6662, 7236, 7407, 7528]"
niveau,0.0,"[3618, 8589]"
nombre,0.0,"[729, 2794, 3242, 4059, 5080, 5109, 7735]"
non,0.0,"[440, 812, 1315, 1389, 1739, 2328, 3073, 3082, 3150, 4877, 5315, 5612, 6111, 6300, 6917, 6919, 7099, 7773, 7879, 7917, 8793, 8795]"
notamment,0.0,"[979, 4779, 4951, 5027, 5936, 7174, 7429, 8360, 8498]"
nucléaires,0.0,"[8709, 8735, 8946]"
or,0.0,"[6781, 6792, 6826]"
oui,0.0,"[376, 942, 943, 1092, 1261, 1913, 1917, 3139, 3416, 3417, 3727, 3983, 4600, 5488, 5702, 6702, 6787, 6831, 7633, 8533, 8883, 8918]"
parents,0.0,"[7710, 8002]"
parfaitement,0.0,"[6794, 7294]"
parlais,0.0,"[3672, 3853]"
parle,0.0,"[1681, 5045, 5073, 5551, 8465]"
parlons,0.0,"[1672, 8134]"
parlé,0.0,"[1252, 3584, 3590]"
part,0.0,"[4194, 7507, 9321, 9337]"
particulier,0.0,"[1237, 2895, 4002, 5040, 6769, 7321]"
partis,0.0,"[853, 1500]"
pays,0.0,"[208, 232, 6226, 7851, 8439, 9649]"
pense,0.0,"[1737, 1989, 2078, 2686, 5616, 5834, 9715]"
penser,0.0,"[1975, 9207]"
pertes,0.0,"[6906, 9050, 9214]"
petites,0.0,"[3518, 3758, 3909]"
peut-être,0.0,"[1841, 2979, 6981, 7263, 7688]"
peuvent,0.0,"[264, 733, 2374, 6435, 7358, 7716, 7722]"
peux,0.0,"[711, 1423, 2097, 2364, 6114, 6969, 8642]"
phénomène,0.0,"[4179, 6152, 6215]"
pierre,0.0,"[6332, 6357]"
plan,0.0,"[3171, 4680, 6774, 6797, 9370, 9380]"
plus,0.0,"[45, 50, 494, 617, 619, 807, 948, 1183, 1740, 2352, 2517, 2611, 2624, 3441, 4087, 4094, 4497, 4614, 5092, 5284, 5738, 6049, 6051, 6076, 6078, 6187, 6219, 6313, 6405, 8291, 8306, 8351, 8784, 8826, 8828, 8834, 8836, 9127, 9402, 9546, 9709]"
plutôt,0.0,"[4742, 5862]"
point,0.0,"[559, 3664, 4926, 5246, 6723, 9016, 9256]"
points,0.0,"[688, 3369, 3750, 8286, 8678, 8745]"
politique,0.0,"[386, 1959, 2692, 4454, 6396, 6399, 8221, 8669, 8673]"
politiques,0.0,"[854, 1012, 1074, 1679, 1688, 3245, 6157, 7976]"
poser,0.0,"[735, 1824, 5733, 8174, 9021]"
poste,0.0,"[1515, 4941]"
poursuivre,0.0,"[4436, 4447, 4469, 4829]"
pouvez,0.0,"[2172, 2290, 5115, 6484, 6732]"
pouvoir,0.0,"[1210, 2667, 6166]"
premier,0.0,"[27, 113, 664, 2316, 2384, 2848, 4243, 5232, 5308, 6642, 7151, 8695, 9489, 9590]"
premiers,0.0,"[5228, 5996, 6085]"
privatisations,0.0,"[4438, 4465, 4471, 4833]"
problème,0.0,"[397, 416, 1932, 2453, 2708, 3053, 3066, 4287, 4410, 5735, 6180, 7090, 8048, 8077, 8317, 8985, 8990]"
problèmes,0.0,"[731, 907, 918, 1674, 1678, 1683, 1687, 1710, 1715, 1719, 1724, 1807, 2842, 2890, 4523, 5554, 5676, 5938, 6500, 7271, 7325, 8206, 8237, 9447, 9670]"
profits,0.0,"[9052, 9216]"
profondément,0.0,"[5371, 5617]"
progrès,0.0,"[2221, 2237, 2244]"
projet,0.0,"[3006, 9624]"
propose,0.0,"[3506, 5403, 8898, 8921]"
précisément,0.0,"[1069, 5194, 6228, 6640]"
préoccupations,0.0,"[714, 2734]"
préserver,0.0,"[4868, 4881, 4889, 5024, 5026]"
président,0.0,"[621, 1280, 1349, 1881, 2035, 2070, 2301, 2532, 2654, 9493]"
public,0.0,"[4982, 5010, 5017, 5048, 5063, 5153]"
publics,0.0,"[773, 4871, 4950, 8254]"
publique,0.0,"[3897, 4989, 5004, 5133, 8224]"
publiques,0.0,"[1228, 5013, 5054]"
puis,0.0,"[510, 681, 760, 3391, 4313, 5203]"
puisque,0.0,"[330, 4731, 5749, 7581, 8742]"
quatre,0.0,"[3008, 6629]"
quelqu,0.0,"[1394, 5368]"
quelque,0.0,"[5019, 5867]"
quelques,0.0,"[687, 4954, 8569, 8677]"
question,0.0,"[170, 175, 280, 283, 1240, 1353, 1415, 1822, 2042, 3355, 3386, 4736, 5288, 7284, 8176, 8404]"
quinquennat,0.0,"[868, 1269, 1829]"
quitté,0.0,"[4575, 4593]"
raison,0.0,"[443, 845, 1657, 3539, 6471, 7250, 8874, 9007]"
rapport,0.0,"[7601, 8045]"
recteurs,0.0,"[1445, 1481, 1559]"
reprise,0.0,"[3100, 4669, 8706, 8962, 9314]"
représentent,0.0,"[2527, 8680]"
respect,0.0,"[317, 9604, 9731]"
restent,0.0,"[2108, 2536]"
reviens,0.0,"[1264, 2570]"
rien,0.0,"[3566, 4976, 4995, 5587, 8304]"
réalité,0.0,"[1020, 1040, 1084, 2703, 3874, 5141]"
réduit,0.0,"[4192, 5857]"
réflexion,0.0,"[7401, 7971]"
référendum,0.0,"[1300, 1853, 1860]"
répartition,0.0,"[5377, 5610, 8491, 8806]"
républicain,0.0,"[1491, 8927]"
république,0.0,"[549, 624, 1283, 1884, 2038, 2073, 2304, 2535, 2657, 7899, 7920, 9646]"
s,0.0,"[340, 1114, 2050, 2396, 2688, 2710, 4674, 5813, 5860, 5874, 5887, 6037, 6292, 7526, 8020, 8091, 8376, 9686]"
salaires,0.0,"[3354, 4018, 4032, 4038, 4051, 4146, 4157, 4196, 4792, 5159, 5182, 5250]"
savez,0.0,"[43, 972, 5438, 5751, 7687, 8949]"
secteur,0.0,"[3451, 3998]"
sens,0.0,"[1490, 1874, 7404]"
sentiment,0.0,"[493, 499, 4918, 7893, 8281, 9472]"
service,0.0,"[4981, 5009, 5016, 5047, 5062, 5152, 8926]"
services,0.0,"[4870, 4949]"
seule,0.0,"[6747, 6758, 7989, 9347]"
sida,0.0,"[5960, 6531, 6542, 8136, 8181, 8217, 8247]"
simplement,0.0,"[193, 1529, 2446, 2800, 3507, 4401, 5910, 7822, 8150, 8773]"
situation,0.0,"[272, 1329, 1958, 2747, 6139, 6311, 7785, 9109]"
siècles,0.0,"[7906, 7929]"
smic,0.0,"[3126, 3135]"
social,0.0,"[3803, 5535, 5694, 5725, 5748, 6382]"
sociale,0.0,"[4268, 4282, 4551, 4584, 4687, 5684]"
socialiste,0.0,"[1211, 1214, 2193, 2210, 2213, 6106, 6916, 6946, 7093, 7112]"
socialistes,0.0,"[1164, 1175, 3643, 4185, 6979, 7076]"
sociaux,0.0,"[2892, 5414, 5541, 6298, 6367, 7233]"
société,0.0,"[197, 3660, 5646, 5651, 6502, 7340, 8336]"
sociétés,0.0,"[3037, 3945]"
souvent,0.0,"[1768, 5058, 5688, 8330, 9675]"
successions,0.0,"[3573, 3595, 3614, 3675, 3678]"
système,0.0,"[4028, 5577, 5602, 5608, 6105, 6235, 6247, 6915, 7017, 7037, 7092, 7111]"
séjour,0.0,"[7655, 7729, 7780]"
sûr,0.0,"[141, 285, 709, 1773, 3023, 3116, 4044, 4788, 5500]"
taux,0.0,"[3753, 7591]"
tchétchénie,0.0,"[9129, 9155, 9468]"
temps,0.0,"[28, 606, 1055, 2774, 2777, 4244, 4275, 4567, 4761, 5147, 5323, 6515, 6588, 8118, 8258, 8633, 8653, 9148]"
tenu,0.0,"[3616, 4565, 4728, 5032, 8629]"
termes,0.0,"[1153, 1373]"
terrain,0.0,"[261, 969, 4377]"
toujours,0.0,"[815, 2226, 2465, 2700, 3131, 3140, 3155, 4392, 6485, 7240, 9068]"
travail,0.0,"[3297, 3324, 7533]"
trouve,0.0,"[221, 898, 2246, 6680, 9157]"
tva,0.0,"[4346, 4737, 4748]"
va,0.0,"[127, 1811, 1939, 2591, 4691, 5654, 5900, 6002, 7262, 8152, 8172, 8721, 9019, 9224, 9685]"
vers,0.0,"[3959, 6239, 8227, 8233, 9655, 9660, 9677]"
veulent,0.0,"[5087, 5425]"
veut,0.0,"[3702, 3706, 4771, 7832]"
veux,0.0,"[1189, 4514, 5881, 7007, 8698, 8856]"
villes,0.0,"[992, 5111, 7170]"
vis-à-vis,0.0,"[4952, 5028, 5979, 5986]"
vocation,0.0,"[5060, 5150, 8105, 8443]"
voilà,0.0,"[4384, 7788, 8711]"
voir,0.0,"[507, 4978, 4997, 6740]"
volonté,0.0,"[2279, 8089, 8250]"
vote,0.0,"[183, 2572]"
voudrais,0.0,"[93, 288, 1273, 1519, 5351, 5909, 7796, 9574]"
vouliez,0.0,"[1847, 4250]"
vrai,0.0,"[3120, 3321, 4647, 6021, 6031, 6043, 6835, 6839, 8925]"
vécu,0.0,"[7901, 7924]"
Éducation,0.0,"[1464, 1571]"
âge,0.0,"[7940, 8906]"
économiques,0.0,"[2442, 2588, 2891, 5539]"
écoutent,0.0,"[1029, 4804, 8322, 9580]"
électorale,0.0,"[1943, 2145, 2161, 5254]"
élu,0.0,"[1279, 1866, 2648, 3466, 8471]"
équilibre,0.0,"[4525, 4683]"
étrangers,0.0,"[487, 7657, 7711, 8003]"
